NN_N100_3_0001Freq_Towd,NN_N100_3_0001AmpV_Towd,NN_N100_3_0001Phase_Towd,NN_N100_3_0003Freq_Towd,NN_N100_3_0003AmpV_Towd,NN_N100_3_0003Phase_Towd,NN_N100_3_0005Freq_Towd,NN_N100_3_0005AmpV_Towd,NN_N100_3_0005Phase_Towd,NN_N100_3_0007Freq_Towd,NN_N100_3_0007AmpV_Towd,NN_N100_3_0007Phase_Towd,NN_N100_3_0009Freq_Towd,NN_N100_3_0009AmpV_Towd,NN_N100_3_0009Phase_Towd,NN_N100_3_0011Freq_Towd,NN_N100_3_0011AmpV_Towd,NN_N100_3_0011Phase_Towd,NN_N100_3_0013Freq_Towd,NN_N100_3_0013AmpV_Towd,NN_N100_3_0013Phase_Towd,NN_N100_3_0015Freq_Towd,NN_N100_3_0015AmpV_Towd,NN_N100_3_0015Phase_Towd,NN_N100_3_0017Freq_Towd,NN_N100_3_0017AmpV_Towd,NN_N100_3_0017Phase_Towd,NN_N100_3_0019Freq_Towd,NN_N100_3_0019AmpV_Towd,NN_N100_3_0019Phase_Towd,NN_N100_3_0021Freq_Towd,NN_N100_3_0021AmpV_Towd,NN_N100_3_0021Phase_Towd,NN_N100_3_0023Freq_Towd,NN_N100_3_0023AmpV_Towd,NN_N100_3_0023Phase_Towd,NN_N100_3_0025Freq_Towd,NN_N100_3_0025AmpV_Towd,NN_N100_3_0025Phase_Towd,NN_N100_3_0027Freq_Towd,NN_N100_3_0027AmpV_Towd,NN_N100_3_0027Phase_Towd,NN_N100_3_0029Freq_Towd,NN_N100_3_0029AmpV_Towd,NN_N100_3_0029Phase_Towd,NN_N100_3_0031Freq_Towd,NN_N100_3_0031AmpV_Towd,NN_N100_3_0031Phase_Towd,NN_N100_3_0033Freq_Towd,NN_N100_3_0033AmpV_Towd,NN_N100_3_0033Phase_Towd
67207.4,0.0144255,149.566,67207.4,0.0155354,159.288,67207.4,0.0159442,161.742,67207.4,0.0159168,163.812,67207.4,0.0161684,165.112,67207.4,0.0162077,166.663,67207.4,0.0163758,167.625,67207.4,0.0164378,168.557,67207.4,0.016458,169.635,67207.4,0.0164926,170.978,67207.4,0.0166249,172.333,67207.4,0.0166571,173.027,67207.4,0.0164986,173.805,67207.4,0.0166416,174.569,67207.4,0.0165391,175.489,67207.4,0.0163317,176.81,67207.4,0.0155556,179.999
67407.7,0.0141978,150.092,67407.7,0.0153792,159.836,67407.7,0.0153708,162.179,67407.7,0.015595,164.587,67407.7,0.0156498,165.307,67407.7,0.0156105,167.085,67407.7,0.0157094,168.188,67407.7,0.0159347,169.022,67407.7,0.0160432,169.924,67407.7,0.015974,170.857,67407.7,0.0161397,172.451,67407.7,0.0160897,173.32,67407.7,0.0160444,173.903,67407.7,0.0161433,175.148,67407.7,0.0162804,176.008,67407.7,0.0159216,176.978,67407.7,0.0152218,180.39
67608,0.0140059,150.992,67608,0.0149274,161.423,67608,0.0149143,163.074,67608,0.0152445,164.747,67608,0.0152159,166.137,67608,0.0154603,167.318,67608,0.0154662,168.287,67608,0.0154269,169.617,67608,0.0156021,170.616,67608,0.0156283,171.697,67608,0.015614,172.616,67608,0.0156987,173.22,67608,0.0155914,174.067,67608,0.0157166,175.252,67608,0.0157344,176.1,67608,0.0153112,177.594,67608,0.0149024,180.012
67808.3,0.0135469,151.908,67808.3,0.0145686,161.734,67808.3,0.0146019,163.191,67808.3,0.0147808,164.601,67808.3,0.014956,166.4,67808.3,0.0148213,167.423,67808.3,0.0150335,168.542,67808.3,0.0150728,169.11,67808.3,0.0152421,170.741,67808.3,0.0150633,171.281,67808.3,0.0153136,173.432,67808.3,0.0152767,173.871,67808.3,0.0152385,174.578,67808.3,0.0150561,175.529,67808.3,0.0153077,176.399,67808.3,0.0150347,176.902,67808.3,0.0144327,179.46
68008.7,0.0132442,152.728,68008.7,0.0142145,161.978,68008.7,0.0143492,162.56,68008.7,0.0144637,165.298,68008.7,0.0144851,166.937,68008.7,0.0145984,168.035,68008.7,0.0146306,168.483,68008.7,0.0147963,170.144,68008.7,0.0149941,171.274,68008.7,0.0146091,171.69,68008.7,0.0148499,172.826,68008.7,0.014832,174.317,68008.7,0.0149357,174.515,68008.7,0.0147927,176.215,68008.7,0.0149393,176.357,68008.7,0.01459,177.029,68008.7,0.0140548,180.022
68209,0.0129712,153.362,68209,0.0137675,162.147,68209,0.0137401,165.135,68209,0.0140274,165.448,68209,0.0141215,167.13,68209,0.0142503,168.162,68209,0.0141418,169.326,68209,0.0144291,170.58,68209,0.0142896,171.605,68209,0.0143886,172.351,68209,0.014503,173.374,68209,0.0144982,173.62,68209,0.0143301,175.087,68209,0.014379,176.003,68209,0.0144565,177.225,68209,0.0140142,177.545,68209,0.0137591,180.274
68409.3,0.0125933,154.033,68409.3,0.0133681,162.008,68409.3,0.0134432,164.949,68409.3,0.0136828,166.128,68409.3,0.0138128,168.045,68409.3,0.0138068,168.442,68409.3,0.0138533,169.385,68409.3,0.0139868,170.432,68409.3,0.0140822,171.258,68409.3,0.0138724,171.964,68409.3,0.0141227,173.605,68409.3,0.0139976,174.544,68409.3,0.0140584,175.308,68409.3,0.0141835,175.987,68409.3,0.0140297,176.639,68409.3,0.0137234,177.308,68409.3,0.0134242,180.138
68609.6,0.0124002,154.691,68609.6,0.0131249,163.153,68609.6,0.0132382,165.285,68609.6,0.0132704,166.68,68609.6,0.0135589,167.863,68609.6,0.0134206,168.963,68609.6,0.0134015,170.788,68609.6,0.0136113,170.613,68609.6,0.0135601,172.715,68609.6,0.013696,172.434,68609.6,0.0137722,173.953,68609.6,0.0136447,174.05,68609.6,0.0135601,174.982,68609.6,0.0137055,176.65,68609.6,0.013696,177.057,68609.6,0.01351,177.484,68609.6,0.013026,180.389
68809.9,0.0121772,155.191,68809.9,0.0128174,163.856,68809.9,0.0129092,165.764,68809.9,0.0129747,166.989,68809.9,0.01333,167.944,68809.9,0.0132394,169.327,68809.9,0.0131679,170.421,68809.9,0.0134313,171.735,68809.9,0.0132608,171.712,68809.9,0.0132072,172.666,68809.9,0.0134254,173.778,68809.9,0.0133836,175.003,68809.9,0.0131893,175.373,68809.9,0.0132644,177.06,68809.9,0.0132883,177.153,68809.9,0.0131285,177.658,68809.9,0.012728,179.987
69010.3,0.0118363,154.706,69010.3,0.0123942,163.561,69010.3,0.0123835,166.56,69010.3,0.0125802,166.896,69010.3,0.012902,168.304,69010.3,0.0127912,169.416,69010.3,0.0127649,170.424,69010.3,0.012933,171.058,69010.3,0.0130284,172.1,69010.3,0.0127709,173.393,69010.3,0.0129807,174.205,69010.3,0.0129962,175.059,69010.3,0.0129831,175.521,69010.3,0.0129342,176.436,69010.3,0.0130677,177.121,69010.3,0.0127518,178.038,69010.3,0.0125062,179.651
69210.6,0.0117171,156.736,69210.6,0.0120819,163.921,69210.6,0.0123274,165.984,69210.6,0.0125086,167.804,69210.6,0.0125289,168.078,69210.6,0.012691,170.487,69210.6,0.0124943,171.051,69210.6,0.0127387,171.986,69210.6,0.0125921,172.304,69210.6,0.0127161,173.214,69210.6,0.0126421,173.783,69210.6,0.0126839,175.073,69210.6,0.0126481,175.473,69210.6,0.0126576,176.446,69210.6,0.0127459,177.012,69210.6,0.0125122,177.593,69210.6,0.0122356,180.514
69410.9,0.0114608,156.343,69410.9,0.0118482,164.201,69410.9,0.011946,166.698,69410.9,0.0121105,167.557,69410.9,0.012393,168.786,69410.9,0.0123549,169.854,69410.9,0.0122225,170.953,69410.9,0.0124693,171.697,69410.9,0.0123429,173.193,69410.9,0.0122678,174.592,69410.9,0.0124311,174.487,69410.9,0.0123048,174.813,69410.9,0.0124848,175.96,69410.9,0.0124168,176.745,69410.9,0.0124967,177.123,69410.9,0.012306,178.221,69410.9,0.0119472,179.943
69611.2,0.0111997,157.618,69611.2,0.0117338,164.919,69611.2,0.0117958,167.136,69611.2,0.0118732,168.21,69611.2,0.0119805,169.35,69611.2,0.0119734,170.168,69611.2,0.0119615,170.612,69611.2,0.0120223,171.861,69611.2,0.0120676,172.593,69611.2,0.0121593,173.516,69611.2,0.0121391,174.815,69611.2,0.0122285,175.993,69611.2,0.012027,176.097,69611.2,0.0122416,176.488,69611.2,0.0121498,177.358,69611.2,0.0118601,178.236,69611.2,0.0117612,180.656
69811.5,0.0110543,157.601,69811.5,0.0114536,166.451,69811.5,0.0113451,168.125,69811.5,0.0116539,168.389,69811.5,0.0117171,168.671,69811.5,0.0117731,170.677,69811.5,0.0116074,172.083,69811.5,0.0118196,172.005,69811.5,0.0117457,173.272,69811.5,0.0117469,173.661,69811.5,0.0119925,175.064,69811.5,0.0118792,175.499,69811.5,0.0118458,175.745,69811.5,0.0118947,177.967,69811.5,0.0118768,177.871,69811.5,0.0115407,177.995,69811.5,0.0113332,179.989
70011.9,0.0107563,158.566,70011.9,0.0111473,166.354,70011.9,0.0112271,167.097,70011.9,0.0112939,169.633,70011.9,0.011363,170.001,70011.9,0.0115836,170.938,70011.9,0.0112796,171.702,70011.9,0.0115681,172.916,70011.9,0.0114787,173.134,70011.9,0.0114572,174.024,70011.9,0.0115752,174.559,70011.9,0.0116265,176.058,70011.9,0.0115156,176.5,70011.9,0.0114727,177.173,70011.9,0.0117517,178.048,70011.9,0.0113547,178.078,70011.9,0.0110924,180.154
70212.2,0.0105655,158.718,70212.2,0.0109148,166.552,70212.2,0.0109076,167.545,70212.2,0.0109994,169.289,70212.2,0.0111163,170.389,70212.2,0.0111651,170.991,70212.2,0.0112069,171.581,70212.2,0.0114155,172.559,70212.2,0.0113475,173.332,70212.2,0.0113332,174.283,70212.2,0.011332,175.548,70212.2,0.0114632,175.373,70212.2,0.0113308,176.432,70212.2,0.0111604,177.223,70212.2,0.0112641,177.401,70212.2,0.0111473,178.722,70212.2,0.0109076,180.825
70412.5,0.0103509,158.861,70412.5,0.0107265,166.431,70412.5,0.0107002,167.574,70412.5,0.0108039,169.094,70412.5,0.0108111,169.856,70412.5,0.0110519,170.962,70412.5,0.0109982,172.148,70412.5,0.011102,172.35,70412.5,0.010941,173.695,70412.5,0.0108278,174.671,70412.5,0.0110722,175.598,70412.5,0.0110948,176.547,70412.5,0.011003,176.922,70412.5,0.0110698,177.164,70412.5,0.0110471,177.475,70412.5,0.0108624,177.997,70412.5,0.010649,180.997
70612.8,0.0102699,160.522,70612.8,0.0105834,167.037,70612.8,0.010587,168.522,70612.8,0.0105929,170.148,70612.8,0.0107026,170.858,70612.8,0.0106871,172.036,70612.8,0.0107431,172.725,70612.8,0.0108254,173.245,70612.8,0.0109088,173.576,70612.8,0.0107789,174.61,70612.8,0.0108421,175.794,70612.8,0.0109994,175.99,70612.8,0.0110447,176.699,70612.8,0.0109613,177.236,70612.8,0.0108075,178.045,70612.8,0.0107455,178.35,70612.8,0.0104177,180.905
70813.1,0.00985265,160.498,70813.1,0.0104201,167.147,70813.1,0.0103843,168.444,70813.1,0.0103962,169.887,70813.1,0.0102723,171.035,70813.1,0.0105548,172.51,70813.1,0.0105071,172.483,70813.1,0.010612,173.675,70813.1,0.010581,173.912,70813.1,0.0106037,174.06,70813.1,0.0106132,175.09,70813.1,0.0106549,176.317,70813.1,0.0106096,177.068,70813.1,0.010519,177.67,70813.1,0.0107372,178.303,70813.1,0.0105274,178.798,70813.1,0.0103188,180.353
71013.5,0.00975966,159.571,71013.5,0.0101161,167.686,71013.5,0.0101185,168.932,71013.5,0.0103486,171.015,71013.5,0.0103033,170.917,71013.5,0.0103414,171.843,71013.5,0.0104856,172.183,71013.5,0.0103402,173.91,71013.5,0.010345,174.202,71013.5,0.0103259,174.409,71013.5,0.0104642,175.982,71013.5,0.0104296,176.27,71013.5,0.0103271,176.697,71013.5,0.0103557,177.487,71013.5,0.010407,178.396,71013.5,0.0102985,178.737,71013.5,0.0100172,180.963
71213.8,0.00946045,160.531,71213.8,0.010004,167.427,71213.8,0.00990987,168.696,71213.8,0.00996113,169.975,71213.8,0.010184,170.466,71213.8,0.0101721,172.13,71213.8,0.0100088,172.901,71213.8,0.0101614,173.369,71213.8,0.0103605,173.771,71213.8,0.0101602,175.194,71213.8,0.0101876,176.538,71213.8,0.010252,176.726,71213.8,0.0101244,176.726,71213.8,0.0101364,177.074,71213.8,0.0100636,177.681,71213.8,0.0100005,179.14,71213.8,0.00988841,180.734
71414.1,0.00949621,160.769,71414.1,0.00964284,167.888,71414.1,0.00978947,169.255,71414.1,0.00977039,170.68,71414.1,0.00996351,171.376,71414.1,0.00985742,172.751,71414.1,0.00990152,173.169,71414.1,0.00993133,173.887,71414.1,0.010016,174.176,71414.1,0.00990272,175.545,71414.1,0.0100315,176.254,71414.1,0.0101531,176.358,71414.1,0.0100029,176.495,71414.1,0.00995994,177.567,71414.1,0.0100172,177.691,71414.1,0.00986576,178.251,71414.1,0.00962019,179.59
71614.4,0.00926018,160.513,71614.4,0.00948191,168.26,71614.4,0.00950813,169.167,71614.4,0.00975132,170.738,71614.4,0.00969648,171.513,71614.4,0.00970125,172.558,71614.4,0.00965595,173.497,71614.4,0.00981212,174.112,71614.4,0.00971079,175.395,71614.4,0.00962496,175.234,71614.4,0.00978231,176.235,71614.4,0.00984907,176.462,71614.4,0.0098753,177.261,71614.4,0.00985384,177.43,71614.4,0.00985146,177.82,71614.4,0.00965357,179.145,71614.4,0.00949621,180.758
71814.7,0.00901699,162.2,71814.7,0.00922084,169.33,71814.7,0.00941038,170.482,71814.7,0.00939608,171.242,71814.7,0.00953436,172.042,71814.7,0.00951767,172.837,71814.7,0.00956178,173.049,71814.7,0.00972986,173.552,71814.7,0.009619,174.348,71814.7,0.00940323,175.441,71814.7,0.00960588,176.352,71814.7,0.00967979,176.76,71814.7,0.00966668,177.054,71814.7,0.00959992,177.505,71814.7,0.00963211,178.649,71814.7,0.00943899,179.11,71814.7,0.00937223,180.179
72015.1,0.00902057,162.135,72015.1,0.00900984,168.6,72015.1,0.00918984,169.892,72015.1,0.00934601,170.695,72015.1,0.0091815,171.179,72015.1,0.00934839,172.673,72015.1,0.00920653,173.655,72015.1,0.00927925,174.341,72015.1,0.00948429,174.448,72015.1,0.00944138,175.222,72015.1,0.00939369,177.29,72015.1,0.00937581,176.227,72015.1,0.00934601,177.63,72015.1,0.00940204,178.327,72015.1,0.00944972,177.816,72015.1,0.00930309,179.128,72015.1,0.00910997,180.984
72215.4,0.0088203,162.433,72215.4,0.00899196,169.308,72215.4,0.00908732,170.535,72215.4,0.00904202,172.214,72215.4,0.00924945,172.388,72215.4,0.00914216,172.918,72215.4,0.00907779,174.044,72215.4,0.00933886,174.784,72215.4,0.00925541,174.804,72215.4,0.00921488,176.198,72215.4,0.00923991,176.638,72215.4,0.0093317,177.037,72215.4,0.00930667,176.955,72215.4,0.00928998,178.434,72215.4,0.00920177,178.844,72215.4,0.00911355,178.335,72215.4,0.00901818,181.536
72415.7,0.00864387,163.662,72415.7,0.00890136,168.545,72415.7,0.00889182,170.465,72415.7,0.00886559,171.614,72415.7,0.0090158,172.079,72415.7,0.00892639,173.023,72415.7,0.00904322,173.345,72415.7,0.00912905,174.227,72415.7,0.00902653,175.849,72415.7,0.00892043,175.037,72415.7,0.00916243,176.572,72415.7,0.00918031,176.593,72415.7,0.0089252,177.935,72415.7,0.00905037,177.941,72415.7,0.00914574,179.197,72415.7,0.0089097,179.183,72415.7,0.00873923,180.866
72616,0.00852704,163.715,72616,0.0088191,168.357,72616,0.00876069,170.394,72616,0.00877261,171.634,72616,0.00872493,172.347,72616,0.00876307,172.94,72616,0.00880957,174.011,72616,0.00887632,175.074,72616,0.00888467,175.661,72616,0.00886083,175.25,72616,0.00881314,176.035,72616,0.00892282,176.55,72616,0.0089252,177.734,72616,0.00888586,178.206,72616,0.00897765,178.682,72616,0.00873089,179.978,72616,0.00867963,181.13
72816.3,0.00823975,163.066,72816.3,0.00861526,169.799,72816.3,0.00851154,171.81,72816.3,0.00863075,172.248,72816.3,0.00856638,172.277,72816.3,0.00860333,173.561,72816.3,0.00866055,174.027,72816.3,0.00878811,175.281,72816.3,0.00874996,174.717,72816.3,0.00880599,175.986,72816.3,0.00876784,176.958,72816.3,0.00872254,177.951,72816.3,0.00863552,178.106,72816.3,0.00870228,178.288,72816.3,0.00876784,178.19,72816.3,0.00870943,179.439,72816.3,0.00845194,181.466
73016.7,0.00823021,163.889,73016.7,0.00849605,169.095,73016.7,0.00845551,171.077,73016.7,0.00856757,172.669,73016.7,0.00845671,172.823,73016.7,0.00866771,173.844,73016.7,0.00842929,174.107,73016.7,0.00867128,175.053,73016.7,0.00858903,175.552,73016.7,0.00853181,175.667,73016.7,0.00854611,176.959,73016.7,0.00858903,176.56,73016.7,0.0085938,177.76,73016.7,0.00860453,178.108,73016.7,0.00863075,179.091,73016.7,0.00844479,179.605,73016.7,0.00835061,180.982
73217,0.00823617,164.228,73217,0.00832677,169.816,73217,0.00829816,172.629,73217,0.00831723,171.496,73217,0.00837922,172.651,73217,0.00852108,174.202,73217,0.00833511,174.261,73217,0.00842333,174.481,73217,0.00846028,175.397,73217,0.00843763,177.36,73217,0.00838161,177.564,73217,0.00844359,177.549,73217,0.00836968,177.89,73217,0.00850201,178.895,73217,0.0084579,179.022,73217,0.00836611,179.466,73217,0.0082171,181.296
73417.3,0.00783563,164.396,73417.3,0.00823021,169.646,73417.3,0.00822067,171.088,73417.3,0.00820637,172.539,73417.3,0.00826597,172.814,73417.3,0.00820398,172.969,73417.3,0.00827789,173.91,73417.3,0.00829697,174.964,73417.3,0.00824094,176.21,73417.3,0.0081706,176.353,73417.3,0.00825524,177.119,73417.3,0.00831842,178.134,73417.3,0.00829101,177.297,73417.3,0.00821948,178.028,73417.3,0.00829339,178.892,73417.3,0.00832438,179.735,73417.3,0.00797272,181.511
73617.6,0.00797987,165.148,73617.6,0.00807166,170.091,73617.6,0.00803113,171.305,73617.6,0.00801444,173.263,73617.6,0.00811338,173.62,73617.6,0.00801921,174.029,73617.6,0.00793934,174.645,73617.6,0.00816941,174.752,73617.6,0.00824213,175.095,73617.6,0.00811458,176.521,73617.6,0.00830054,177.424,73617.6,0.00813365,176.933,73617.6,0.00826836,177.705,73617.6,0.0081718,178.458,73617.6,0.00815392,178.839,73617.6,0.00805855,178.626,73617.6,0.00790834,181.445
73817.9,0.0077045,164.437,73817.9,0.00790477,170.062,73817.9,0.00801444,171.927,73817.9,0.00790358,172.591,73817.9,0.0080204,173.86,73817.9,0.00795126,174.654,73817.9,0.00798345,174.189,73817.9,0.00807285,175.272,73817.9,0.00808835,177.077,73817.9,0.00794411,175.933,73817.9,0.00810862,177.575,73817.9,0.00806689,178.025,73817.9,0.00789762,178.158,73817.9,0.00805855,179.164,73817.9,0.00814319,179.668,73817.9,0.00782728,178.763,73817.9,0.00790238,180.959
74018.3,0.00751376,165.182,74018.3,0.00768781,170.344,74018.3,0.00778079,172.011,74018.3,0.00781178,172.774,74018.3,0.00780344,173.569,74018.3,0.00786066,173.823,74018.3,0.00783324,174.27,74018.3,0.00784636,175.587,74018.3,0.00795245,176.46,74018.3,0.00780702,176.937,74018.3,0.00788689,177.499,74018.3,0.00797987,177.45,74018.3,0.00783801,179.113,74018.3,0.00779986,178.687,74018.3,0.00780344,180.184,74018.3,0.00784397,179.799,74018.3,0.00774384,181.034
74218.6,0.00750303,164.603,74218.6,0.00773549,171.229,74218.6,0.00754595,171.617,74218.6,0.00761271,173.14,74218.6,0.00769854,173.659,74218.6,0.00765562,174.51,74218.6,0.00775695,175.975,74218.6,0.00781298,176.8,74218.6,0.00775695,176.028,74218.6,0.00764847,176.758,74218.6,0.00772595,176.755,74218.6,0.00779271,177.947,74218.6,0.0078702,178.672,74218.6,0.00761986,178.218,74218.6,0.00775099,179.33,74218.6,0.00762701,178.292,74218.6,0.00762582,181.48
74418.9,0.00743866,165.506,74418.9,0.00743508,170.061,74418.9,0.00755906,171.83,74418.9,0.00756979,173.353,74418.9,0.0075984,173.495,74418.9,0.00758052,173.991,74418.9,0.00750303,174.754,74418.9,0.00764012,175.63,74418.9,0.00762224,177.044,74418.9,0.00750184,176.268,74418.9,0.00763059,177.37,74418.9,0.00771284,178.266,74418.9,0.0077188,178.483,74418.9,0.00754833,179.116,74418.9,0.00774384,178.57,74418.9,0.00763059,180.039,74418.9,0.00737906,180.857
74619.2,0.00738382,165.25,74619.2,0.00741005,171.685,74619.2,0.00741243,172.48,74619.2,0.00738978,172.52,74619.2,0.00743032,174.456,74619.2,0.00756502,175.489,74619.2,0.00752449,176.125,74619.2,0.00753045,174.529,74619.2,0.00752449,177.169,74619.2,0.00749946,177.261,74619.2,0.00764847,177.116,74619.2,0.00758052,177.789,74619.2,0.00760913,178.261,74619.2,0.0074017,179.441,74619.2,0.00746131,180.431,74619.2,0.00739455,180.007,74619.2,0.00742555,181.455
74819.6,0.00729322,166.415,74819.6,0.00729799,170.128,74819.6,0.00729918,171.792,74819.6,0.00722051,173.684,74819.6,0.00724912,174.394,74819.6,0.0072825,174.185,74819.6,0.00726223,175.631,74819.6,0.00742078,176.623,74819.6,0.00741363,176.132,74819.6,0.0073576,175.991,74819.6,0.00738025,177.776,74819.6,0.0074029,178.635,74819.6,0.00736833,178.97,74819.6,0.00735998,177.901,74819.6,0.00736117,179.361,74819.6,0.00731111,180.042,74819.6,0.0072968,180.48
75019.9,0.00691772,166.158,75019.9,0.007056,172.555,75019.9,0.00715017,172.614,75019.9,0.00719428,172.517,75019.9,0.00722885,175.328,75019.9,0.00711918,174.149,75019.9,0.00716448,175.781,75019.9,0.00722528,175.533,75019.9,0.0073719,176.721,75019.9,0.00725985,177.616,75019.9,0.00730276,178.102,75019.9,0.007267,178.16,75019.9,0.00718236,178.322,75019.9,0.00724673,178.538,75019.9,0.00732183,178.601,75019.9,0.00715256,180.063,75019.9,0.00720978,181.634
75220.2,0.00697613,166.923,75220.2,0.00706792,171.03,75220.2,0.00717282,172.998,75220.2,0.00707269,173.804,75220.2,0.00713825,174.108,75220.2,0.00721097,175.193,75220.2,0.00710249,175.704,75220.2,0.00723839,177.533,75220.2,0.00728726,176.787,75220.2,0.00705481,176.575,75220.2,0.00722647,177.987,75220.2,0.00728488,177.737,75220.2,0.00708103,178.641,75220.2,0.00720978,179.513,75220.2,0.00722766,179.76,75220.2,0.00701189,178.767,75220.2,0.00700235,181.404
75420.5,0.00694513,165.857,75420.5,0.00700474,171.709,75420.5,0.00695467,173.826,75420.5,0.00697851,173.702,75420.5,0.00696659,175.75,75420.5,0.00692725,175.618,75420.5,0.00695348,175.067,75420.5,0.00704527,176.697,75420.5,0.00713229,176.248,75420.5,0.00697374,176.771,75420.5,0.00704765,177.809,75420.5,0.0071466,178.996,75420.5,0.00709057,178.251,75420.5,0.00701547,179.117,75420.5,0.00717521,179.412,75420.5,0.00699878,180.065,75420.5,0.00690699,181.584
75620.8,0.00679374,166.872,75620.8,0.0068748,172.072,75620.8,0.00688434,173.171,75620.8,0.0067234,173.262,75620.8,0.00695229,173.864,75620.8,0.0069499,174.683,75620.8,0.00695944,177.208,75620.8,0.00709176,176.112,75620.8,0.00705361,177.196,75620.8,0.00679612,177.525,75620.8,0.00696063,177.623,75620.8,0.00701308,178.212,75620.8,0.00690222,179.001,75620.8,0.00683665,178.511,75620.8,0.00701904,179.773,75620.8,0.00681639,180.37,75620.8,0.00670195,181.809
75821.2,0.006603,167.588,75821.2,0.00677943,170.687,75821.2,0.00681281,173.45,75821.2,0.00677943,174.129,75821.2,0.00682712,174.569,75821.2,0.00679374,175.353,75821.2,0.00684857,176.135,75821.2,0.00681281,178.332,75821.2,0.00688672,177.308,75821.2,0.00686288,177.369,75821.2,0.00686884,177.842,75821.2,0.00683427,177.791,75821.2,0.00684142,178.532,75821.2,0.00680327,178.606,75821.2,0.00685334,179.425,75821.2,0.00672817,180.492,75821.2,0.0066793,181.232
76021.5,0.00652909,168.064,76021.5,0.00671506,172.514,76021.5,0.00665665,174.421,76021.5,0.00670791,174.402,76021.5,0.00677109,174.745,76021.5,0.00665903,175.433,76021.5,0.00675082,176.635,76021.5,0.00671744,176.273,76021.5,0.00665188,177.565,76021.5,0.00672698,177.429,76021.5,0.00689268,178.01,76021.5,0.0067389,179.039,76021.5,0.00678539,179.492,76021.5,0.00668526,179.813,76021.5,0.00674605,179.847,76021.5,0.00661731,179.757,76021.5,0.00664711,181.186
76221.8,0.00647068,168.029,76221.8,0.00650883,172.644,76221.8,0.00643373,173.057,76221.8,0.00651479,175.522,76221.8,0.0067544,174.973,76221.8,0.00664115,176.097,76221.8,0.00662923,177.277,76221.8,0.00661135,176.379,76221.8,0.00671744,177.773,76221.8,0.00672102,178.258,76221.8,0.00661612,178.756,76221.8,0.0067389,177.996,76221.8,0.00651121,177.915,76221.8,0.00670433,179.496,76221.8,0.00674605,181.137,76221.8,0.00655413,180.494,76221.8,0.00644684,180.58
76422.1,0.00645041,169.323,76422.1,0.0064826,172.498,76422.1,0.0063765,173.699,76422.1,0.00652671,174.531,76422.1,0.0064683,176.374,76422.1,0.00650048,176.318,76422.1,0.0065434,176.551,76422.1,0.00655532,176.776,76422.1,0.00645876,177.226,76422.1,0.00647068,176.66,76422.1,0.0066185,179.265,76422.1,0.0065589,178.183,76422.1,0.00650048,178.541,76422.1,0.00653386,178.89,76422.1,0.00653148,179.396,76422.1,0.00644684,180.382,76422.1,0.00630617,181.988
76622.4,0.00628114,167.775,76622.4,0.00642419,173.374,76622.4,0.00623465,174.32,76622.4,0.00642538,175.068,76622.4,0.00642896,175.336,76622.4,0.00640392,176.466,76622.4,0.00632048,175.869,76622.4,0.00649095,176.502,76622.4,0.00650764,177.321,76622.4,0.0063324,177.302,76622.4,0.00643492,178.775,76622.4,0.00642657,178.665,76622.4,0.006423,179.915,76622.4,0.00659108,179.767,76622.4,0.00646472,180.644,76622.4,0.0064075,181.296,76622.4,0.00631571,180.637
76822.8,0.00626683,167.766,76822.8,0.00626802,173.004,76822.8,0.00630379,173.54,76822.8,0.00624776,175.256,76822.8,0.00633121,175.585,76822.8,0.00635386,176.299,76822.8,0.00624657,175.527,76822.8,0.00639439,176.418,76822.8,0.00641823,178.046,76822.8,0.00629306,177.799,76822.8,0.0063324,178.899,76822.8,0.00643253,177.836,76822.8,0.00634909,178.968,76822.8,0.0063622,179.535,76822.8,0.0063777,180.453,76822.8,0.00635982,179.501,76822.8,0.00620604,180.83
77023.1,0.00599384,168.331,77023.1,0.006181,174.293,77023.1,0.00615954,174.483,77023.1,0.00624299,175.219,77023.1,0.00635147,175.826,77023.1,0.00619531,174.876,77023.1,0.006212,176.632,77023.1,0.0063622,176.722,77023.1,0.00625491,178.35,77023.1,0.00625014,178.127,77023.1,0.00616193,178.743,77023.1,0.00632286,178.919,77023.1,0.00630736,178.728,77023.1,0.00624537,179.684,77023.1,0.00625849,179.56,77023.1,0.00622153,180.088,77023.1,0.00622392,181.547
77223.4,0.00605583,169.228,77223.4,0.00614643,172.923,77223.4,0.00608087,174.044,77223.4,0.00610948,175.283,77223.4,0.00624299,174.958,77223.4,0.00618696,176.266,77223.4,0.00614166,176.494,77223.4,0.00617146,177.199,77223.4,0.00627518,177.277,77223.4,0.0061202,178.723,77223.4,0.00620723,177.969,77223.4,0.0062871,178.182,77223.4,0.00614882,178.774,77223.4,0.00622511,179.365,77223.4,0.00626087,180.417,77223.4,0.00607848,180.639,77223.4,0.00603557,180.726
